mapping	file	row#	transcription
3138	crowdsourced_diseases_top600.gmt	448	Epigenomics Roadmap HM ChIP-seq
3139	crowdsourced_diseases_top600.gmt	448	TargetScan microRNA
3140	crowdsourced_diseases_top600.gmt	448	ENCODE TF ChIP-seq 2015
3141	crowdsourced_diseases_top600.gmt	448	ENCODE Histone Modifications 2015
3142	crowdsourced_diseases_top600.gmt	448	Transcription Factor PPIs
3143	crowdsourced_diseases_top600.gmt	449	ChEA
3144	crowdsourced_diseases_top600.gmt	449	TRANSFAC and JASPAR PWMs
3145	crowdsourced_diseases_top600.gmt	449	Epigenomics Roadmap HM ChIP-seq
3146	crowdsourced_diseases_top600.gmt	449	TargetScan microRNA
3147	crowdsourced_diseases_top600.gmt	449	ENCODE TF ChIP-seq 2015
3148	crowdsourced_diseases_top600.gmt	449	ENCODE Histone Modifications 2015
3149	crowdsourced_diseases_top600.gmt	449	Transcription Factor PPIs
3150	crowdsourced_diseases_top600.gmt	450	ChEA
3151	crowdsourced_diseases_top600.gmt	450	TRANSFAC and JASPAR PWMs
3152	crowdsourced_diseases_top600.gmt	450	Epigenomics Roadmap HM ChIP-seq
3153	crowdsourced_diseases_top600.gmt	450	TargetScan microRNA
3154	crowdsourced_diseases_top600.gmt	450	ENCODE TF ChIP-seq 2015
3155	crowdsourced_diseases_top600.gmt	450	ENCODE Histone Modifications 2015
3156	crowdsourced_diseases_top600.gmt	450	Transcription Factor PPIs
3157	crowdsourced_diseases_top600.gmt	451	ChEA
3158	crowdsourced_diseases_top600.gmt	451	TRANSFAC and JASPAR PWMs
3159	crowdsourced_diseases_top600.gmt	451	Epigenomics Roadmap HM ChIP-seq
3160	crowdsourced_diseases_top600.gmt	451	TargetScan microRNA
3161	crowdsourced_diseases_top600.gmt	451	ENCODE TF ChIP-seq 2015
3162	crowdsourced_diseases_top600.gmt	451	ENCODE Histone Modifications 2015
3163	crowdsourced_diseases_top600.gmt	451	Transcription Factor PPIs
3164	crowdsourced_diseases_top600.gmt	452	ChEA
3165	crowdsourced_diseases_top600.gmt	452	TRANSFAC and JASPAR PWMs
3166	crowdsourced_diseases_top600.gmt	452	Epigenomics Roadmap HM ChIP-seq
3167	crowdsourced_diseases_top600.gmt	452	TargetScan microRNA
3168	crowdsourced_diseases_top600.gmt	452	ENCODE TF ChIP-seq 2015
3169	crowdsourced_diseases_top600.gmt	452	ENCODE Histone Modifications 2015
3170	crowdsourced_diseases_top600.gmt	452	Transcription Factor PPIs
3171	crowdsourced_diseases_top600.gmt	453	ChEA
3172	crowdsourced_diseases_top600.gmt	453	TRANSFAC and JASPAR PWMs
3173	crowdsourced_diseases_top600.gmt	453	Epigenomics Roadmap HM ChIP-seq
3174	crowdsourced_diseases_top600.gmt	453	TargetScan microRNA
3175	crowdsourced_diseases_top600.gmt	453	ENCODE TF ChIP-seq 2015
3176	crowdsourced_diseases_top600.gmt	453	ENCODE Histone Modifications 2015
3177	crowdsourced_diseases_top600.gmt	453	Transcription Factor PPIs
3178	crowdsourced_diseases_top600.gmt	454	ChEA
3179	crowdsourced_diseases_top600.gmt	454	TRANSFAC and JASPAR PWMs
3180	crowdsourced_diseases_top600.gmt	454	Epigenomics Roadmap HM ChIP-seq
3181	crowdsourced_diseases_top600.gmt	454	TargetScan microRNA
3182	crowdsourced_diseases_top600.gmt	454	ENCODE TF ChIP-seq 2015
3183	crowdsourced_diseases_top600.gmt	454	ENCODE Histone Modifications 2015
3184	crowdsourced_diseases_top600.gmt	454	Transcription Factor PPIs
3185	crowdsourced_diseases_top600.gmt	455	ChEA
3186	crowdsourced_diseases_top600.gmt	455	TRANSFAC and JASPAR PWMs
3187	crowdsourced_diseases_top600.gmt	455	Epigenomics Roadmap HM ChIP-seq
3188	crowdsourced_diseases_top600.gmt	455	TargetScan microRNA
3189	crowdsourced_diseases_top600.gmt	455	ENCODE TF ChIP-seq 2015
3190	crowdsourced_diseases_top600.gmt	455	ENCODE Histone Modifications 2015
3191	crowdsourced_diseases_top600.gmt	455	Transcription Factor PPIs
3192	crowdsourced_diseases_top600.gmt	456	ChEA
3193	crowdsourced_diseases_top600.gmt	456	TRANSFAC and JASPAR PWMs
3194	crowdsourced_diseases_top600.gmt	456	Epigenomics Roadmap HM ChIP-seq
3195	crowdsourced_diseases_top600.gmt	456	TargetScan microRNA
3196	crowdsourced_diseases_top600.gmt	456	ENCODE TF ChIP-seq 2015
3197	crowdsourced_diseases_top600.gmt	456	ENCODE Histone Modifications 2015
3198	crowdsourced_diseases_top600.gmt	456	Transcription Factor PPIs
3199	crowdsourced_diseases_top600.gmt	457	ChEA
3200	crowdsourced_diseases_top600.gmt	457	TRANSFAC and JASPAR PWMs
3201	crowdsourced_diseases_top600.gmt	457	Epigenomics Roadmap HM ChIP-seq
3202	crowdsourced_diseases_top600.gmt	457	TargetScan microRNA
3203	crowdsourced_diseases_top600.gmt	457	ENCODE TF ChIP-seq 2015
3204	crowdsourced_diseases_top600.gmt	457	ENCODE Histone Modifications 2015
3205	crowdsourced_diseases_top600.gmt	457	Transcription Factor PPIs
3206	crowdsourced_diseases_top600.gmt	458	ChEA
3207	crowdsourced_diseases_top600.gmt	458	TRANSFAC and JASPAR PWMs
3208	crowdsourced_diseases_top600.gmt	458	Epigenomics Roadmap HM ChIP-seq
3209	crowdsourced_diseases_top600.gmt	458	TargetScan microRNA
3210	crowdsourced_diseases_top600.gmt	458	ENCODE TF ChIP-seq 2015
3211	crowdsourced_diseases_top600.gmt	458	ENCODE Histone Modifications 2015
3212	crowdsourced_diseases_top600.gmt	458	Transcription Factor PPIs
3213	crowdsourced_diseases_top600.gmt	459	ChEA
3214	crowdsourced_diseases_top600.gmt	459	TRANSFAC and JASPAR PWMs
3215	crowdsourced_diseases_top600.gmt	459	Epigenomics Roadmap HM ChIP-seq
3216	crowdsourced_diseases_top600.gmt	459	TargetScan microRNA
3217	crowdsourced_diseases_top600.gmt	459	ENCODE TF ChIP-seq 2015
3218	crowdsourced_diseases_top600.gmt	459	ENCODE Histone Modifications 2015
3219	crowdsourced_diseases_top600.gmt	459	Transcription Factor PPIs
3220	crowdsourced_diseases_top600.gmt	460	ChEA
3221	crowdsourced_diseases_top600.gmt	460	TRANSFAC and JASPAR PWMs
3222	crowdsourced_diseases_top600.gmt	460	Epigenomics Roadmap HM ChIP-seq
3223	crowdsourced_diseases_top600.gmt	460	TargetScan microRNA
3224	crowdsourced_diseases_top600.gmt	460	ENCODE TF ChIP-seq 2015
3225	crowdsourced_diseases_top600.gmt	460	ENCODE Histone Modifications 2015
3226	crowdsourced_diseases_top600.gmt	460	Transcription Factor PPIs
3227	crowdsourced_diseases_top600.gmt	461	ChEA
3228	crowdsourced_diseases_top600.gmt	461	TRANSFAC and JASPAR PWMs
3229	crowdsourced_diseases_top600.gmt	461	Epigenomics Roadmap HM ChIP-seq
3230	crowdsourced_diseases_top600.gmt	461	TargetScan microRNA
3231	crowdsourced_diseases_top600.gmt	461	ENCODE TF ChIP-seq 2015
3232	crowdsourced_diseases_top600.gmt	461	ENCODE Histone Modifications 2015
3233	crowdsourced_diseases_top600.gmt	461	Transcription Factor PPIs
3234	crowdsourced_diseases_top600.gmt	462	ChEA
3235	crowdsourced_diseases_top600.gmt	462	TRANSFAC and JASPAR PWMs
3236	crowdsourced_diseases_top600.gmt	462	Epigenomics Roadmap HM ChIP-seq
3237	crowdsourced_diseases_top600.gmt	462	TargetScan microRNA
3238	crowdsourced_diseases_top600.gmt	462	ENCODE TF ChIP-seq 2015
3239	crowdsourced_diseases_top600.gmt	462	ENCODE Histone Modifications 2015
3240	crowdsourced_diseases_top600.gmt	462	Transcription Factor PPIs
3241	crowdsourced_diseases_top600.gmt	463	ChEA
3242	crowdsourced_diseases_top600.gmt	463	TRANSFAC and JASPAR PWMs
3243	crowdsourced_diseases_top600.gmt	463	Epigenomics Roadmap HM ChIP-seq
3244	crowdsourced_diseases_top600.gmt	463	TargetScan microRNA
3245	crowdsourced_diseases_top600.gmt	463	ENCODE TF ChIP-seq 2015
3246	crowdsourced_diseases_top600.gmt	463	ENCODE Histone Modifications 2015
3247	crowdsourced_diseases_top600.gmt	463	Transcription Factor PPIs
3248	crowdsourced_diseases_top600.gmt	464	ChEA
3249	crowdsourced_diseases_top600.gmt	464	TRANSFAC and JASPAR PWMs
3250	crowdsourced_diseases_top600.gmt	464	Epigenomics Roadmap HM ChIP-seq
3251	crowdsourced_diseases_top600.gmt	464	TargetScan microRNA
3252	crowdsourced_diseases_top600.gmt	464	ENCODE TF ChIP-seq 2015
3253	crowdsourced_diseases_top600.gmt	464	ENCODE Histone Modifications 2015
3254	crowdsourced_diseases_top600.gmt	464	Transcription Factor PPIs
3255	crowdsourced_diseases_top600.gmt	465	ChEA
3256	crowdsourced_diseases_top600.gmt	465	TRANSFAC and JASPAR PWMs
3257	crowdsourced_diseases_top600.gmt	465	Epigenomics Roadmap HM ChIP-seq
3258	crowdsourced_diseases_top600.gmt	465	TargetScan microRNA
3259	crowdsourced_diseases_top600.gmt	465	ENCODE TF ChIP-seq 2015
3260	crowdsourced_diseases_top600.gmt	465	ENCODE Histone Modifications 2015
3261	crowdsourced_diseases_top600.gmt	465	Transcription Factor PPIs
3262	crowdsourced_diseases_top600.gmt	466	ChEA
3263	crowdsourced_diseases_top600.gmt	466	TRANSFAC and JASPAR PWMs
3264	crowdsourced_diseases_top600.gmt	466	Epigenomics Roadmap HM ChIP-seq
3265	crowdsourced_diseases_top600.gmt	466	TargetScan microRNA
3266	crowdsourced_diseases_top600.gmt	466	ENCODE TF ChIP-seq 2015
3267	crowdsourced_diseases_top600.gmt	466	ENCODE Histone Modifications 2015
3268	crowdsourced_diseases_top600.gmt	466	Transcription Factor PPIs
3269	crowdsourced_diseases_top600.gmt	467	ChEA
3270	crowdsourced_diseases_top600.gmt	467	TRANSFAC and JASPAR PWMs
3271	crowdsourced_diseases_top600.gmt	467	Epigenomics Roadmap HM ChIP-seq
3272	crowdsourced_diseases_top600.gmt	467	TargetScan microRNA
3273	crowdsourced_diseases_top600.gmt	467	ENCODE TF ChIP-seq 2015
3274	crowdsourced_diseases_top600.gmt	467	ENCODE Histone Modifications 2015
3275	crowdsourced_diseases_top600.gmt	467	Transcription Factor PPIs
3276	crowdsourced_diseases_top600.gmt	468	ChEA
3277	crowdsourced_diseases_top600.gmt	468	TRANSFAC and JASPAR PWMs
3278	crowdsourced_diseases_top600.gmt	468	Epigenomics Roadmap HM ChIP-seq
3279	crowdsourced_diseases_top600.gmt	468	TargetScan microRNA
3280	crowdsourced_diseases_top600.gmt	468	ENCODE TF ChIP-seq 2015
3281	crowdsourced_diseases_top600.gmt	468	ENCODE Histone Modifications 2015
3282	crowdsourced_diseases_top600.gmt	468	Transcription Factor PPIs
3283	crowdsourced_diseases_top600.gmt	469	ChEA
3284	crowdsourced_diseases_top600.gmt	469	TRANSFAC and JASPAR PWMs
3285	crowdsourced_diseases_top600.gmt	469	Epigenomics Roadmap HM ChIP-seq
3286	crowdsourced_diseases_top600.gmt	469	TargetScan microRNA
3287	crowdsourced_diseases_top600.gmt	469	ENCODE TF ChIP-seq 2015
3288	crowdsourced_diseases_top600.gmt	469	ENCODE Histone Modifications 2015
3289	crowdsourced_diseases_top600.gmt	469	Transcription Factor PPIs
3290	crowdsourced_diseases_top600.gmt	470	ChEA
3291	crowdsourced_diseases_top600.gmt	470	TRANSFAC and JASPAR PWMs
3292	crowdsourced_diseases_top600.gmt	470	Epigenomics Roadmap HM ChIP-seq
3293	crowdsourced_diseases_top600.gmt	470	TargetScan microRNA
3294	crowdsourced_diseases_top600.gmt	470	ENCODE TF ChIP-seq 2015
3295	crowdsourced_diseases_top600.gmt	470	ENCODE Histone Modifications 2015
3296	crowdsourced_diseases_top600.gmt	470	Transcription Factor PPIs
3297	crowdsourced_diseases_top600.gmt	471	ChEA
3298	crowdsourced_diseases_top600.gmt	471	TRANSFAC and JASPAR PWMs
3299	crowdsourced_diseases_top600.gmt	471	Epigenomics Roadmap HM ChIP-seq
3300	crowdsourced_diseases_top600.gmt	471	TargetScan microRNA
3301	crowdsourced_diseases_top600.gmt	471	ENCODE TF ChIP-seq 2015
3302	crowdsourced_diseases_top600.gmt	471	ENCODE Histone Modifications 2015
3303	crowdsourced_diseases_top600.gmt	471	Transcription Factor PPIs
3304	crowdsourced_diseases_top600.gmt	472	ChEA
3305	crowdsourced_diseases_top600.gmt	472	TRANSFAC and JASPAR PWMs
3306	crowdsourced_diseases_top600.gmt	472	Epigenomics Roadmap HM ChIP-seq
3307	crowdsourced_diseases_top600.gmt	472	TargetScan microRNA
3308	crowdsourced_diseases_top600.gmt	472	ENCODE TF ChIP-seq 2015
3309	crowdsourced_diseases_top600.gmt	472	ENCODE Histone Modifications 2015
3310	crowdsourced_diseases_top600.gmt	472	Transcription Factor PPIs
3311	crowdsourced_diseases_top600.gmt	473	ChEA
3312	crowdsourced_diseases_top600.gmt	473	TRANSFAC and JASPAR PWMs
3313	crowdsourced_diseases_top600.gmt	473	Epigenomics Roadmap HM ChIP-seq
3314	crowdsourced_diseases_top600.gmt	473	TargetScan microRNA
3315	crowdsourced_diseases_top600.gmt	473	ENCODE TF ChIP-seq 2015
3316	crowdsourced_diseases_top600.gmt	473	ENCODE Histone Modifications 2015
3317	crowdsourced_diseases_top600.gmt	473	Transcription Factor PPIs
3318	crowdsourced_diseases_top600.gmt	474	ChEA
3319	crowdsourced_diseases_top600.gmt	474	TRANSFAC and JASPAR PWMs
3320	crowdsourced_diseases_top600.gmt	474	Epigenomics Roadmap HM ChIP-seq
3321	crowdsourced_diseases_top600.gmt	474	TargetScan microRNA
3322	crowdsourced_diseases_top600.gmt	474	ENCODE TF ChIP-seq 2015
3323	crowdsourced_diseases_top600.gmt	474	ENCODE Histone Modifications 2015
3324	crowdsourced_diseases_top600.gmt	474	Transcription Factor PPIs
3325	crowdsourced_diseases_top600.gmt	475	ChEA
3326	crowdsourced_diseases_top600.gmt	475	TRANSFAC and JASPAR PWMs
3327	crowdsourced_diseases_top600.gmt	475	Epigenomics Roadmap HM ChIP-seq
3328	crowdsourced_diseases_top600.gmt	475	TargetScan microRNA
3329	crowdsourced_diseases_top600.gmt	475	ENCODE TF ChIP-seq 2015
3330	crowdsourced_diseases_top600.gmt	475	ENCODE Histone Modifications 2015
3331	crowdsourced_diseases_top600.gmt	475	Transcription Factor PPIs
3332	crowdsourced_diseases_top600.gmt	476	ChEA
3333	crowdsourced_diseases_top600.gmt	476	TRANSFAC and JASPAR PWMs
3334	crowdsourced_diseases_top600.gmt	476	Epigenomics Roadmap HM ChIP-seq
3335	crowdsourced_diseases_top600.gmt	476	TargetScan microRNA
3336	crowdsourced_diseases_top600.gmt	476	ENCODE TF ChIP-seq 2015
3337	crowdsourced_diseases_top600.gmt	476	ENCODE Histone Modifications 2015
3338	crowdsourced_diseases_top600.gmt	476	Transcription Factor PPIs
3339	crowdsourced_diseases_top600.gmt	477	ChEA
3340	crowdsourced_diseases_top600.gmt	477	TRANSFAC and JASPAR PWMs
3341	crowdsourced_diseases_top600.gmt	477	Epigenomics Roadmap HM ChIP-seq
3342	crowdsourced_diseases_top600.gmt	477	TargetScan microRNA
3343	crowdsourced_diseases_top600.gmt	477	ENCODE TF ChIP-seq 2015
3344	crowdsourced_diseases_top600.gmt	477	ENCODE Histone Modifications 2015
3345	crowdsourced_diseases_top600.gmt	477	Transcription Factor PPIs
3346	crowdsourced_diseases_top600.gmt	478	ChEA
3347	crowdsourced_diseases_top600.gmt	478	TRANSFAC and JASPAR PWMs
3348	crowdsourced_diseases_top600.gmt	478	Epigenomics Roadmap HM ChIP-seq
3349	crowdsourced_diseases_top600.gmt	478	TargetScan microRNA
3350	crowdsourced_diseases_top600.gmt	478	ENCODE TF ChIP-seq 2015
3351	crowdsourced_diseases_top600.gmt	478	ENCODE Histone Modifications 2015
3352	crowdsourced_diseases_top600.gmt	478	Transcription Factor PPIs
3353	crowdsourced_diseases_top600.gmt	479	ChEA
3354	crowdsourced_diseases_top600.gmt	479	TRANSFAC and JASPAR PWMs
3355	crowdsourced_diseases_top600.gmt	479	Epigenomics Roadmap HM ChIP-seq
3356	crowdsourced_diseases_top600.gmt	479	TargetScan microRNA
3357	crowdsourced_diseases_top600.gmt	479	ENCODE TF ChIP-seq 2015
3358	crowdsourced_diseases_top600.gmt	479	ENCODE Histone Modifications 2015
3359	crowdsourced_diseases_top600.gmt	479	Transcription Factor PPIs
3360	crowdsourced_diseases_top600.gmt	480	ChEA
3361	crowdsourced_diseases_top600.gmt	480	TRANSFAC and JASPAR PWMs
3362	crowdsourced_diseases_top600.gmt	480	Epigenomics Roadmap HM ChIP-seq
3363	crowdsourced_diseases_top600.gmt	480	TargetScan microRNA
3364	crowdsourced_diseases_top600.gmt	480	ENCODE TF ChIP-seq 2015
3365	crowdsourced_diseases_top600.gmt	480	ENCODE Histone Modifications 2015
3366	crowdsourced_diseases_top600.gmt	480	Transcription Factor PPIs
3367	crowdsourced_diseases_top600.gmt	481	ChEA
3368	crowdsourced_diseases_top600.gmt	481	TRANSFAC and JASPAR PWMs
3369	crowdsourced_diseases_top600.gmt	481	Epigenomics Roadmap HM ChIP-seq
3370	crowdsourced_diseases_top600.gmt	481	TargetScan microRNA
3371	crowdsourced_diseases_top600.gmt	481	ENCODE TF ChIP-seq 2015
3372	crowdsourced_diseases_top600.gmt	481	ENCODE Histone Modifications 2015
3373	crowdsourced_diseases_top600.gmt	481	Transcription Factor PPIs
3374	crowdsourced_diseases_top600.gmt	482	ChEA
3375	crowdsourced_diseases_top600.gmt	482	TRANSFAC and JASPAR PWMs
3376	crowdsourced_diseases_top600.gmt	482	Epigenomics Roadmap HM ChIP-seq
3377	crowdsourced_diseases_top600.gmt	482	TargetScan microRNA
3378	crowdsourced_diseases_top600.gmt	482	ENCODE TF ChIP-seq 2015
3379	crowdsourced_diseases_top600.gmt	482	ENCODE Histone Modifications 2015
3380	crowdsourced_diseases_top600.gmt	482	Transcription Factor PPIs
3381	crowdsourced_diseases_top600.gmt	483	ChEA
3382	crowdsourced_diseases_top600.gmt	483	TRANSFAC and JASPAR PWMs
3383	crowdsourced_diseases_top600.gmt	483	Epigenomics Roadmap HM ChIP-seq
3384	crowdsourced_diseases_top600.gmt	483	TargetScan microRNA
3385	crowdsourced_diseases_top600.gmt	483	ENCODE TF ChIP-seq 2015
3386	crowdsourced_diseases_top600.gmt	483	ENCODE Histone Modifications 2015
3387	crowdsourced_diseases_top600.gmt	483	Transcription Factor PPIs
3388	crowdsourced_diseases_top600.gmt	484	ChEA
3389	crowdsourced_diseases_top600.gmt	484	TRANSFAC and JASPAR PWMs
3390	crowdsourced_diseases_top600.gmt	484	Epigenomics Roadmap HM ChIP-seq
3391	crowdsourced_diseases_top600.gmt	484	TargetScan microRNA
3392	crowdsourced_diseases_top600.gmt	484	ENCODE TF ChIP-seq 2015
3393	crowdsourced_diseases_top600.gmt	484	ENCODE Histone Modifications 2015
3394	crowdsourced_diseases_top600.gmt	484	Transcription Factor PPIs
3395	crowdsourced_diseases_top600.gmt	485	ChEA
3396	crowdsourced_diseases_top600.gmt	485	TRANSFAC and JASPAR PWMs
3397	crowdsourced_diseases_top600.gmt	485	Epigenomics Roadmap HM ChIP-seq
3398	crowdsourced_diseases_top600.gmt	485	TargetScan microRNA
3399	crowdsourced_diseases_top600.gmt	485	ENCODE TF ChIP-seq 2015
3400	crowdsourced_diseases_top600.gmt	485	ENCODE Histone Modifications 2015
3401	crowdsourced_diseases_top600.gmt	485	Transcription Factor PPIs
3402	crowdsourced_diseases_top600.gmt	486	ChEA
3403	crowdsourced_diseases_top600.gmt	486	TRANSFAC and JASPAR PWMs
3404	crowdsourced_diseases_top600.gmt	486	Epigenomics Roadmap HM ChIP-seq
3405	crowdsourced_diseases_top600.gmt	486	TargetScan microRNA
3406	crowdsourced_diseases_top600.gmt	486	ENCODE TF ChIP-seq 2015
3407	crowdsourced_diseases_top600.gmt	486	ENCODE Histone Modifications 2015
3408	crowdsourced_diseases_top600.gmt	486	Transcription Factor PPIs
3409	crowdsourced_diseases_top600.gmt	487	ChEA
3410	crowdsourced_diseases_top600.gmt	487	TRANSFAC and JASPAR PWMs
3411	crowdsourced_diseases_top600.gmt	487	Epigenomics Roadmap HM ChIP-seq
3412	crowdsourced_diseases_top600.gmt	487	TargetScan microRNA
3413	crowdsourced_diseases_top600.gmt	487	ENCODE TF ChIP-seq 2015
3414	crowdsourced_diseases_top600.gmt	487	ENCODE Histone Modifications 2015
3415	crowdsourced_diseases_top600.gmt	487	Transcription Factor PPIs
3416	crowdsourced_diseases_top600.gmt	488	ChEA
3417	crowdsourced_diseases_top600.gmt	488	TRANSFAC and JASPAR PWMs
3418	crowdsourced_diseases_top600.gmt	488	Epigenomics Roadmap HM ChIP-seq
3419	crowdsourced_diseases_top600.gmt	488	TargetScan microRNA
3420	crowdsourced_diseases_top600.gmt	488	ENCODE TF ChIP-seq 2015
3421	crowdsourced_diseases_top600.gmt	488	ENCODE Histone Modifications 2015
3422	crowdsourced_diseases_top600.gmt	488	Transcription Factor PPIs
3423	crowdsourced_diseases_top600.gmt	489	ChEA
3424	crowdsourced_diseases_top600.gmt	489	TRANSFAC and JASPAR PWMs
3425	crowdsourced_diseases_top600.gmt	489	Epigenomics Roadmap HM ChIP-seq
3426	crowdsourced_diseases_top600.gmt	489	TargetScan microRNA
3427	crowdsourced_diseases_top600.gmt	489	ENCODE TF ChIP-seq 2015
3428	crowdsourced_diseases_top600.gmt	489	ENCODE Histone Modifications 2015
3429	crowdsourced_diseases_top600.gmt	489	Transcription Factor PPIs
3430	crowdsourced_diseases_top600.gmt	490	ChEA
3431	crowdsourced_diseases_top600.gmt	490	TRANSFAC and JASPAR PWMs
3432	crowdsourced_diseases_top600.gmt	490	Epigenomics Roadmap HM ChIP-seq
3433	crowdsourced_diseases_top600.gmt	490	TargetScan microRNA
3434	crowdsourced_diseases_top600.gmt	490	ENCODE TF ChIP-seq 2015
3435	crowdsourced_diseases_top600.gmt	490	ENCODE Histone Modifications 2015
3436	crowdsourced_diseases_top600.gmt	490	Transcription Factor PPIs
3437	crowdsourced_diseases_top600.gmt	491	ChEA
3438	crowdsourced_diseases_top600.gmt	491	TRANSFAC and JASPAR PWMs
3439	crowdsourced_diseases_top600.gmt	491	Epigenomics Roadmap HM ChIP-seq
3440	crowdsourced_diseases_top600.gmt	491	TargetScan microRNA
3441	crowdsourced_diseases_top600.gmt	491	ENCODE TF ChIP-seq 2015
3442	crowdsourced_diseases_top600.gmt	491	ENCODE Histone Modifications 2015
3443	crowdsourced_diseases_top600.gmt	491	Transcription Factor PPIs
3444	crowdsourced_diseases_top600.gmt	492	ChEA
3445	crowdsourced_diseases_top600.gmt	492	TRANSFAC and JASPAR PWMs
3446	crowdsourced_diseases_top600.gmt	492	Epigenomics Roadmap HM ChIP-seq
3447	crowdsourced_diseases_top600.gmt	492	TargetScan microRNA
